		2021-11-18	2021-12-16	2022-01-20	2022-02-17	2022-03-18	2022-04-22	2022-05-18	2022-06-15	2022-07-15	2022-08-17	2022-09-16	2022-10-13	2022-11-17	2022-11-30	2022-12-15	2023-01-10	2023-02-01	2023-03-16	2023-04-14	2023-05-17	2023-06-15	2023-07-13	2023-08-17	2023-09-11	2023-10-20	2023-11-17	2023-12-14	2024-01-19	2024-02-15	2024-03-15	2024-04-19	2024-05-16	2024-06-13	2024-07-18	2024-08-16	2024-09-20	2024-10-18	2024-11-14
ducted reverse cycle air conditioning balwyn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	15	12	12	10	7	5	5	3	2	1	5	8	6	15	7	5	3	4	4	8	12
ducted reverse cycle air conditioning blackburn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13	17	16	12	16	8	12	3	3	8	9	8	1	7	9	7	6	1	4	5	13	13
ducted reverse cycle air conditioning box hill		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	20	30	-	10	10	10	22	4	4	5	5	9	4	6	9	5	10	4	6	3	12	19
ducted reverse cycle air conditioning bulleen		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	11	14	8	8	8	4	2	3	2	2	3	2	4	3	3	4	2	2	3	2	2
ducted reverse cycle air conditioning burwood		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	20	31	33	15	23	15	7	2	2	2	3	3	3	3	5	4	5	3	4	1	9	12
ducted reverse cycle air conditioning camberwell		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	17	15	9	15	10	7	2	3	3	3	4	3	3	6	3	4	3	3	2	5	14
ducted reverse cycle air conditioning doncaster		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	24	25	14	16	11	8	6	6	11	3	5	4	2	4	2	3	9	1	2	3	2
ducted reverse cycle air conditioning donvale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	5	3	8	1	1	1	1	1	1	1	1	1	1	1	1	1	6	8
ducted reverse cycle air conditioning elthem		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13	15	-	16	5	8	8	6	9	9	8	10	9	6	7	8	7	13	12
ducted reverse cycle air conditioning hawthorn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	15	13	14	13	9	6	4	6	4	5	5	6	6	7	3	6	4	6	3	14	18
ducted reverse cycle air conditioning ivanhoe		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	16	14	7	4	5	4	1	1	1	1	1	1	2	7	1	2	2	2	2	3	8
ducted reverse cycle air conditioning kew		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13	15	19	10	10	8	4	2	3	1	1	1	1	1	4	3	1	1	2	1	7	7
ducted reverse cycle air conditioning malvern		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	14	16	13	12	10	12	5	6	7	3	5	4	6	7	7	7	7	7	5	14	20
ducted reverse cycle air conditioning mitcham		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	8	8	6	3	3	1	2	3	3	3	4	6	3	3	2	2	8	13
ducted reverse cycle air conditioning nunawading		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	2	4	5	4	5	6	7	8	5	8	4	4	2	8	9
ducted reverse cycle air conditioning south yarra		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	12	12	6	7	5	3	3	3	3	2	4	4	4	4	2	4	4	4	4	7	9
ducted reverse cycle air conditioning surrey hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	17	17	11	13	11	7	2	4	4	5	9	8	11	7	8	6	3	7	4	5	4
ducted reverse cycle air conditioning templestowe		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	19	20	17	18	17	11	2	3	4	3	4	5	4	5	4	5	2	3	4	4	5
ducted reverse cycle air conditioning toorak		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	8	7	7	8	9	4	2	2	2	1	4	2	2	2	2	2	2	2	2	3	16
ducted reverse cycle air conditioning warrandyte		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	-	-	11	4	3	3	1	1	1	2	3	3	2	2	2	3	4	10
ducted reverse cycle air conditioning heidelberg		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	7	1	1	1	3	1	1	4	2	2	1	1	1	4	12
heating and cooling balwyn		5	5	6	3	5	3	3	1	2	1	3	3	1	1	1	1	3	7	6	7	7	7	2	1	1	3	4	7	10	10	9	8	7	7	11	11	12	15
heating and cooling blackburn		-	75	17	14	18	15	12	11	10	9	11	12	12	13	11	12	13	18	12	17	18	18	15	9	6	7	9	12	14	28	17	16	17	16	16	16	20	20
heating and cooling box hill		11	6	7	5	8	5	7	4	6	3	5	5	5	5	4	3	5	10	15	15	11	14	9	9	9	11	11	14	15	16	16	16	11	13	11	7	14	22
heating and cooling bulleen		1	1	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	6	6	7	9	4	4	2	3	2	3	4	5	8	9	6	8	6	6	5	5	6
heating and cooling burwood		-	-	24	23	30	27	31	9	8	5	10	10	8	7	6	8	10	17	17	18	20	16	-	8	8	7	6	9	10	16	12	11	11	9	13	11	18	16
heating and cooling camberwell		17	9	11	10	12	12	11	10	14	14	13	16	17	16	15	15	12	15	17	19	19	15	14	8	7	6	12	15	15	18	15	16	14	16	14	15	16	22
heating and cooling doncaster		17	13	12	9	5	4	5	5	5	5	6	6	7	7	7	7	11	17	16	25	20	17	9	6	9	9	10	13	13	14	15	12	9	11	14	12	14	15
heating and cooling donvale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	31	27	16	8	7	6	6	6	4	5	7	9	4	6	9	7	10	4	6
heating and cooling elthem		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	44	39	39	17	16	15	14	14	19	17	19	17	15	14	12	14	19	15	16
heating and cooling hawthorn		12	9	6	6	11	6	7	5	7	6	11	12	7	6	6	5	5	12	14	13	16	13	8	3	4	4	2	6	6	8	6	6	7	5	7	9	7	13
heating and cooling ivanhoe		9	8	6	5	5	4	4	3	3	3	3	3	2	3	3	3	3	7	7	9	9	7	7	4	3	3	4	5	4	5	6	7	5	8	12	10	12	13
heating and cooling kew		6	5	5	3	5	5	6	4	3	4	6	6	2	2	3	3	5	9	7	9	9	5	5	5	8	9	8	9	12	14	14	13	11	13	14	11	16	18
heating and cooling malvern		12	7	5	3	5	6	6	5	6	8	12	13	13	15	14	11	14	20	19	20	17	17	12	9	11	13	12	17	16	16	16	13	13	15	19	19	16	14
heating and cooling mitcham		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	12	16	15	15	13	13	12	13	11	13	12	21	16	17	18
heating and cooling nunawading		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	46	35	39	17	11	13	13	13	12	15	15	18	15	13	15	17	16	22	19
heating and cooling south yarra		10	5	7	5	9	5	8	4	5	7	6	6	5	5	6	4	5	8	11	11	11	10	8	6	5	6	6	9	9	12	11	10	7	7	11	8	12	11
heating and cooling surrey hills		6	3	3	3	4	4	7	6	6	9	9	9	7	7	6	6	7	15	15	17	14	14	6	3	5	5	5	9	6	10	14	10	8	11	11	11	11	15
heating and cooling templestowe		4	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
heating and cooling toorak		6	2	4	2	5	3	4	3	2	3	7	5	2	2	2	3	3	5	6	6	6	5	5	1	6	5	5	7	9	8	12	7	6	7	7	8	15	18
heating and cooling warrandyte		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	62	-	45	11	10	4	5	5	5	6	6	5	5	4	4	5	5	5	9
heating and cooling heidelberg		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	41	60	35	13	10	9	11	8	11	11	16	14	10	11	13	14	10	10	13
refrigerated cooling balwyn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	10	9	8	4	3	1	1	1	1	1	3	3	5	8	4	3	2	2	2	3	7
refrigerated cooling blackburn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	18	12	10	12	9	7	2	3	3	2	2	3	1	5	2	1	1	3	3	6	7
refrigerated cooling box hill		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	21	21	30	12	11	10	3	1	1	1	2	4	5	7	5	4	5	5	3	4	8	7
refrigerated cooling bulleen		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	8	10	5	9	8	1	1	1	1	1	1	1	3	3	3	1	3	2	2	2	3
refrigerated cooling burwood		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	7	6	8	10	8	8	3	3	3	3	2	3	3	3	2	1	1	3	1	1	1
refrigerated cooling camberwell		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	11	8	8	10	6	8	4	4	2	2	4	4	5	8	7	4	3	4	3	9	9
refrigerated cooling doncaster		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	14	12	11	10	10	8	3	3	4	3	5	6	6	8	5	4	8	5	5	5	7
refrigerated cooling donvale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	10	9	3	2	2	3	3	1	1	1	1	2	1	1	2	2	5	6
refrigerated cooling elthem		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	12	9	7	9	11	10	9	7	6	8	8	7	6	4	6	6	6	9
refrigerated cooling hawthorn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	24	8	5	7	7	3	2	2	3	1	1	3	5	4	3	2	2	2	2	2	5
refrigerated cooling ivanhoe		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	5	6	6	8	6	6	4	4	5	5	3	1	4	7	3	3	2	3	4	4	8
refrigerated cooling kew		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	10	11	9	7	6	4	2	2	3	3	3	3	1	4	6	1	1	1	1	2	4
refrigerated cooling malvern		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	10	19	6	9	10	-	2	3	6	4	3	1	1	1	1	2	1	1	1	19	2
refrigerated cooling mitcham		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	12	10	6	1	2	3	6	4	4	6	6	4	3	1	1	18	1	10
refrigerated cooling nunawading		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	19	13	9	2	6	6	8	5	5	7	10	4	3	2	3	3	9	9
refrigerated cooling south yarra		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	3	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
refrigerated cooling surrey hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	8	6	8	9	6	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	3
refrigerated cooling templestowe		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	3	2	4	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
refrigerated cooling toorak		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	5	4	4	3	3	2	2	3	3	3	2	1	1	1	1	1	1	1	1	2	2
refrigerated cooling warrandyte		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	7	5	4	2	3	3	2	2	1	3	3	3	2	2	4	3	3	6
refrigerated cooling heidelberg		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	24	20	6	4	4	4	3	4	4	7	5	3	2	1	1	2	4	6
split systems balwyn		1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	7	4	7	5	4	7	1	1	1	2	7	9	10	11	9	7	6	9	9	9	18
split systems blackburn		-	-	5	4	5	3	3	2	2	1	2	2	2	1	1	1	4	5	6	8	8	6	5	1	1	1	1	6	8	6	9	6	3	4	4	5	5	6
split systems box hill		3	3	2	2	6	2	3	3	5	2	6	6	6	4	4	6	6	8	8	13	12	8	7	2	3	3	5	9	15	12	10	8	6	7	8	6	7	24
split systems bulleen		4	3	2	3	3	1	2	1	1	1	1	1	1	1	1	1	1	4	2	3	3	3	4	1	1	2	2	2	3	4	5	4	4	3	4	4	4	4
split systems burwood		-	-	12	8	16	9	17	6	5	2	2	4	4	5	4	4	4	6	7	6	5	5	2	2	2	2	2	1	3	5	6	9	7	6	9	9	10	9
split systems camberwell		8	5	6	5	7	7	7	7	6	2	7	5	6	6	7	6	8	9	10	12	10	9	10	9	7	9	13	12	12	13	14	11	8	8	24	11	13	21
split systems doncaster		4	2	-	1	1	1	1	1	1	1	2	2	2	3	3	2	4	6	6	6	5	5	6	2	4	5	3	3	3	5	7	6	5	3	4	4	5	8
split systems donvale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	84	-	8	7	6	7	3	3	2	2	3	4	4	4	4	4	4	4	4	4	6
split systems elthem		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	18	44	25	11	10	10	11	14	13	15	16	17	11	7	7	12	9	12	14
split systems hawthorn		3	2	1	4	4	2	3	-	3	2	2	3	5	5	5	6	6	9	10	9	8	8	8	3	5	5	5	7	8	14	12	8	8	7	9	12	11	21
split systems ivanhoe		2	1	1	1	1	2	2	2	2	2	3	4	3	3	2	3	4	4	4	5	4	2	2	3	3	2	3	4	5	6	8	8	7	17	9	12	13	15
split systems kew		8	5	3	3	4	-	5	8	7	7	9	9	8	7	7	7	6	10	11	11	12	11	9	6	6	6	9	9	11	12	10	11	8	9	11	19	13	22
split systems malvern		2	1	1	1	3	1	1	2	1	1	2	1	3	2	3	3	4	5	6	10	7	8	6	4	4	4	5	6	5	7	7	7	7	3	13	3	3	8
split systems mitcham		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	20	18	11	4	4	6	7	5	8	8	11	5	4	5	6	6	10	16
split systems nunawading		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	19	13	20	8	5	7	7	8	8	9	9	10	7	5	5	5	7	14	12
split systems south yarra		2	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	2	1	2	3	1	2	8	4	5	6	9
split systems surrey hills		3	2	2	1	2	1	1	4	3	2	2	3	3	2	2	2	3	3	3	4	4	4	3	2	3	4	4	5	6	7	1	1	3	3	4	4	7	9
split systems templestowe		5	5	2	2	3	3	3	2	2	1	1	1	3	3	4	4	5	5	4	8	7	5	5	4	1	4	1	3	5	5	6	6	5	3	3	5	2	3
split systems toorak		1	1	1	1	1	1	2	2	2	2	2	2	3	3	2	2	3	4	5	2	2	2	2	1	1	1	1	3	1	6	5	1	1	5	4	4	4	13
split systems warrandyte		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	9	9	5	3	2	4	4	5	5	4	6	5	4	4	6	6	8	10
split systems heidelberg		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	11	11	9	4	5	5	6	6	8	10	10	8	5	5	11	10	13	22
ducted heating balwyn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	11	15	15	17	12	10	6	6	10	13	8	8	9	13	11	8	6	8	8	13	14
ducted heating blackburn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	17	25	21	23	25	27	15	7	7	8	8	10	10	17	16	12	18	11	15	14	15	23
ducted heating box hill		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	18	25	24	24	18	7	7	10	12	10	8	6	11	12	11	9	9	11	9	13	16
ducted heating bulleen		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	11	11	12	14	13	11	6	7	5	5	6	8	11	11	11	12	11	13	10	13	14
ducted heating burwood		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	19	32	29	26	25	22	12	11	13	13	13	9	9	11	13	12	12	12	11	9	9	12
ducted heating camberwell		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	15	22	22	19	21	23	14	11	11	11	14	8	10	14	16	16	12	10	11	9	14	14
ducted heating doncaster		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	25	27	23	25	22	16	11	17	21	18	11	10	14	12	14	13	13	11	15	11	17
ducted heating donvale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	42	15	9	9	12	10	5	5	5	6	10	6	4	8	7	8	8
ducted heating elthem		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	35	22	22	21	19	17	14	14	17	19	18	15	11	12	12	11	9
ducted heating hawthorn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	19	17	25	22	15	17	10	10	10	8	10	7	10	11	11	5	7	8	13	11	12
ducted heating ivanhoe		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	12	13	9	9	8	7	7	8	8	3	5	6	10	13	10	10	11	12	12	13	13
ducted heating kew		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	15	18	17	20	20	13	6	12	13	10	9	11	13	17	16	14	14	15	13	14	12
ducted heating malvern		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	23	21	18	21	19	20	15	13	15	14	16	12	13	11	12	11	14	16	15	15	11	17
ducted heating mitcham		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	25	10	11	11	12	7	7	9	12	11	10	8	10	11	12	19
ducted heating nunawading		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	21	13	10	10	14	9	9	10	14	10	8	12	8	9	9	15
ducted heating south yarra		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	13	17	14	17	11	8	4	7	7	5	4	2	3	2	3	3	3	3	3	7	5
ducted heating surrey hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	16	15	17	15	11	11	4	5	4	5	6	7	9	11	10	8	6	6	5	10	12
ducted heating templestowe		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	18	18	22	21	18	8	4	1	1	1	3	5	2	4	2	6	7	5	5	6	4
ducted heating toorak		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	8	9	7	8	5	7	3	6	8	8	6	6	6	7	7	6	5	4	4	12	15
ducted heating warrandyte		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	35	31	14	9	6	7	7	8	7	6	9	9	8	9	8	6	7	7
ducted heating heidelberg		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	39	13	9	11	9	13	8	8	9	10	10	8	11	10	8	15	17
