		2021-11-18	2021-12-16	2022-01-20	2022-02-17	2022-03-18	2022-04-22	2022-05-18	2022-06-15	2022-07-08	2022-08-17	2022-09-16	2022-10-13	2022-11-17	2022-12-15	2023-01-19	2023-02-16	2023-03-16	2023-04-14	2023-05-17	2023-06-15	2023-07-20	2023-08-17	2023-09-05	2023-10-20	2023-11-17	2023-12-14	2024-01-19	2024-02-15	2024-03-15	2024-04-19	2024-05-16	2024-06-13	2024-07-18	2024-08-16	2024-09-20	2024-10-18	2024-11-14
bmw service endeavour hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	3	4	1	1	1	1	1	1	1	1	1	1	1	1
bmw service hallam		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	3	3	3	4	3	3	3	3	3	3	2	4	4	6
bmw service hampton park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	1	1	2	1	1	1	1	1	1	2	4	2	2	3
bmw service keysborough		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	6	7	4	3	2	1	2	2	1	2	3	4	3	5
bmw service narre warren		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	17	13	16	16	7	7	7	7	7	9	9	9	11	10	11
car brakes doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	33	34	34	43	51	10	4	10	8	6	7	10	9	8	6
car brakes endeavour hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	25	14	12	8	14	6	4	4	3	5	5	5	5	4	7
car brakes hampton park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	20	18	10	11	6	5	8	11	9	8	7	8	7	9	10
car brakes keysborough		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	43	59	46	30	10	19	18	20	22	23	27	27	24	19	15
car brakes narre warren		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	22	20	16	19	15	17	11	10	11	12	11	10	10	10	10
car inspection berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	7	7	7	6	7	8	7	12	7	7	9	7	8	8
car inspection carrum downs		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	10	10	6	8	8	10	11	10	12	12	10	8	6	7
car inspection cranbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	13	14	14	10	13	12	14	11	14	14	10	10	9	8
car inspection dandenong		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	43	37	20	30	30	35	21	26	23	20	19	18	30	24	23
car inspection doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	3	1	2	5	4	1	5	4	5	5	4	4	2	3
car inspection endeavour hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	2	1	1	1	1	1	4	8	3	1	1	1	1	1
car inspection keysborough		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	1	1	1	1	1	1	5	3	3	3	6	4
car mechanic doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	5	4	4	4	4	4	4	3	3	3	3	5	4	3
car mechanic keysborough		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	9	6	7	6	6	8	7	11	9	14	16	19	12	13
diesel mechanic doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	22	21	24	17	32	2	2	2	2	2	3	3	3	3	3
ford service berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	54	-	-	9	6	4	6	7	43	20	19	19	17	14
ford service carrum downs		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	7	-	5	2	2	2	2	4	2	2	3	2	3	4
ford service cranbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	41	44	38	54	4	4	5	5	6	6	4	6	6	6	7
ford service doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2
ford service endeavour hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	4	5	5	1	1	1	1	1	1	1	1	1	1	1
ford service hampton park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	2	2	3	2	2	2	3	2	6	6	3	2	3	4
ford service keysborough		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	5	5	6	3	6	9	5	18	7	20	19	8	6	19
ford service narre warren		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	9	11	11	13	12	17	9	16	17	17	9	11	12	15
holden service berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	56	61	-	56	83	8	8	9	9	8	9	15	14	15	10
holden service carrum downs		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13	12	13	11	16	3	3	1	3	1	3	3	3	5	4
holden service cranbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	40	43	-	42	55	8	5	5	7	16	5	6	5	5	5
holden service doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1
holden service hallam		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	2	2	2	1	2	2	2	2	2	2	2	2	2	3
holden service hampton park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	2	1	1	1	1	2	1	1	1	1	2
holden service keysborough		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	7	6	9	10	1	1	2	1	2	1	1	2	2	4
honda service berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	12	11	30	40	7	6	6	6	6	6	6	6	8	8
honda service carrum downs		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	13	9	11	18	4	4	4	3	4	4	5	6	8	6
honda service cranbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	26	22	12	37	16	4	4	4	4	4	4	4	4	4	5
honda service doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	1	4	2	3	1	1	1	1	1	1	1	1	1	1
honda service hallam		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	2	2	2	2	2	2	1	1	1	2	3	3
honda service hampton park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	3	2	3	2	2	2	2	2	2	2	3	2	3	4
honda service keysborough		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	3	2	3	3	3	3	2	2	2	3	4	4	6
honda service narre warren		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	2	2	2	2	2	1	1	1	1	4	3	4	4	4
hyundai service berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	44	-	43	53	79	32	10	11	10	36	21	20	19	17	14
hyundai service carrum downs		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	9	11	10	11	3	1	2	2	2	3	3	2	4	3
hyundai service cranbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	37	38	40	59	57	6	4	4	5	26	21	23	18	13	11
hyundai service doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1
hyundai service endeavour hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	4	3	5	3	1	1	1	1	1	1	1	1	1	1
hyundai service hallam		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1
hyundai service hampton park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
hyundai service keysborough		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	4	4	5	6	1	1	1	2	2	2	2	2	1	3
hyundai service narre warren		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	10	17	18	21	4	4	4	3	2	3	3	3	4	4
log book service berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	24	33	55	15	15	14	14	15	11	11	16	16	15	16
log book service carrum downs		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	18	10	12	10	12	11	15	16	17	13	9	7	5	6	6
log book service cranbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	11	15	16	18	19	19	-	21	22	17	15	15	17	14
log book service doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	4	3	3	4	1	1	2	2	1	1	1	1	1	1
log book service keysborough		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	5	5	5	9	7	8	8	10	14	15	13	13	13	8
mazda service berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	36	38	44	59	65	7	26	26	26	24	17	18	22	23	25
mazda service carrum downs		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	8	11	10	13	2	3	2	3	3	6	4	6	9	6
mazda service cranbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	22	23	19	20	16	3	5	4	4	5	4	6	18	5	8
mazda service dandenong		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	4	4	4	4	4	4	3	4	3	3	3	4	3	5
mazda service doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1
mazda service endeavour hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	6	7	6	5	2	2	1	2	2	3	1	2	2	2
mazda service hampton park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
mazda service keysborough		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	5	7	6	7	3	4	4	4	4	5	4	3	4	5
mazda service narre warren		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	22	19	22	20	19	22	32	28	4	22	18	21	24	13	17
mercedes mechanic berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	7	7	7	6	5	5	4	6	7	6	5	7	6	9
mercedes mechanic carrum downs		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13	17	16	3	4	3	3	3	3	5	4	4	6	4
mercedes mechanic cranbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	19	18	15	13	5	5	4	3	3	3	4	5	4	8	10
mercedes mechanic dandenong		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	8	8	6	6	6	6	6	6	6	7	6	7	6	10
mercedes mechanic doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	4	4	5	1	1	1	1	1	1	1	1	1	1	1
mercedes mechanic endeavour hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	12	13	10	12	8	9	7	9	4	4	3	4	3	1
mercedes mechanic hallam		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	4	4	5	5	5	5	4	5	6	4	4	8	8	9
mercedes mechanic hampton park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	3	4	4	2	1	1	1	1	1	1	1	1	1	2
mercedes mechanic narre warren		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	8	13	12	13	12	18	18	22	16	20	24	25	25	27
nissan service carrum downs		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	8	7	7	1	1	1	1	2	1	1	1	12	3	4
nissan service cranbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	24	21	18	48	3	3	2	3	4	3	3	3	3	2	4
nissan service doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2
nissan service endeavour hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	3	3	3	3	3	2	2	2	2	3	3	3	2	2
nissan service hallam		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	4	4	4	4	2	2	3	5	5	4	3	3	3	4
nissan service hampton park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	2	2	1	2	1	2	1	2	1	1	1	1
nissan service keysborough		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	7	7	6	1	1	2	2	3	5	4	4	4	4	5
nissan service narre warren		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	2	4	4	3	2	3	3	5	5	5	6	7
roadworthy certificate doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	2	2	2	4	4	3	3	2	4	3	3	3	3	4
subaru service carrum downs		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	2	1	1	1	1	1	1	1	1	3	1	2
subaru service cranbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	11	12	15	2	3	2	2	2	2	2	2	2	2	2
subaru service dandenong		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	2	2	2	2	2	1	1	3	3	2	1	2
subaru service doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2
subaru service endeavour hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	4	4	2	1	1	1	1	1	1	1	1	2	2	2
subaru service hampton park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	4	-	3	1	1	1	1	1	1	1	2	1	1	1
subaru service keysborough		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	2	1	2	2	2	1	1	2	1	1	2	3	4
subaru service narre warren		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	5	5	7	5	6	4	5	6	17	9	10	5	5	5
toyota service carrum downs		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	9	13	14	3	4	3	4	5	3	5	4	5	6	7
toyota service cranbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	50	50	48	53	29	24	22	48	27	23	26	26	29	17	17
toyota service doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1
toyota service endeavour hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	6	5	7	2	2	2	2	2	2	2	2	1	2	2
toyota service hallam		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	3	2	2	2	2	2	2	2	4	3	2	2	2	4
toyota service hampton park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	4	4	4	2	2	1	1	2	2	1	2	2	2	2
toyota service keysborough		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	23	26	-	-	28	24	19	21	18	16	14	9	11	8	9
toyota service narre warren		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	8	6	6	5	5	5	5	5	5	6	5	8	5	6
volkswagen service carrum downs		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	6	7	4	3	2	3	2	2	2	3	2	1	1	2
volkswagen service cranbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	2	3	3	3	3	2	5	3	3	2	2	3
volkswagen service doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	2	2	3	1	1	1	1	1	2	2	2	1	1	3
volkswagen service narre warren		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	14	10	12	7	7	7	7	7	7	8	9	9	9	9
volvo service berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	30	29	36	36	9	8	6	7	6	7	8	9	9	10	10
volvo service carrum downs		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	6	5	3	1	1	1	1	1	1	1	1	1	1	1
volvo service cranbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	10	9	12	2	3	2	2	1	1	1	1	2	1	1
volvo service dandenong		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	3	4	5	5	3	1	2	1	1	3	2	3	2	7
volvo service doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
volvo service endeavour hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	3	2	3	1	1	1	1	1	1	2	2	1	1	1
volvo service hampton park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1
volvo service keysborough		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	4	5	6	2	1	2	1	1	1	1	1	1	1	4
volvo service narre warren		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	4	10	8	2	2	2	1	1	2	1	1	2	4	3
audi service berwick		12	10	10	10	10	10	10	10	10	11	21	15	19	24	8	11	15	8	15	9	-	10	8	12	11	13	11	9	12	12	13	10	11	10	11	11	10
audi service dandenong		4	4	3	3	3	3	3	2	1	2	2	2	2	1	1	1	2	1	1	1	1	-	1	1	1	2	1	1	1	1	2	1	1	2	2	2	2
bmw service berwick		8	7	6	6	8	7	7	7	6	6	6	6	6	6	6	6	5	6	5	4	6	6	6	6	7	7	6	7	5	5	6	7	6	7	6	7	8
bmw service dandenong		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2
car brakes berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	15	13	12	16	16	13	12	14	16	16	15	18	16	20
car brakes carrum downs		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13	11	13	9	11	11	12	11	14	15	15	13	14	14	15
car brakes cranbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	36	33	23	23	25	27	25	40	31	35	33	32	37	39	40
car brakes dandenong		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	35	31	20	26	29	29	31	28	-	67	73	81	80	66	62
car brakes hallam		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	33	31	18	20	20	23	23	25	25	20	21	24	29	31	27
car inspection hallam		8	8	6	6	6	7	9	7	7	9	6	6	9	9	8	9	7	1	9	7	8	11	6	4	3	4	5	6	4	8	7	6	7	4	6	7	9
car inspection hampton park		2	2	3	3	4	4	3	3	3	3	3	3	3	2	2	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
car inspection narre warren		7	8	6	6	6	8	7	8	7	12	10	11	11	6	6	5	6	6	5	4	6	7	8	7	7	3	3	3	2	2	3	4	5	2	2	3	2
car mechanic berwick		15	15	14	26	24	28	26	33	25	27	29	28	27	20	18	15	18	18	16	13	15	19	18	17	23	23	31	33	25	26	27	19	20	21	21	22	20
car mechanic carrum downs		13	13	11	13	16	13	10	12	15	16	17	14	15	12	12	13	12	15	14	16	18	14	20	15	16	16	14	14	18	24	34	16	14	11	17	12	13
car mechanic cranbourne		26	20	20	26	21	27	22	37	37	37	35	32	32	21	26	18	21	21	19	17	18	19	19	22	21	17	22	31	28	34	34	22	24	23	20	22	27
car mechanic dandenong		3	4	4	4	5	3	4	4	4	5	7	7	7	15	13	14	17	18	16	14	18	25	22	24	29	26	22	20	22	21	18	97	18	19	21	19	22
car mechanic endeavour hills		7	6	8	7	7	6	6	7	6	5	5	5	6	5	7	6	6	6	5	6	8	9	10	8	9	7	8	6	5	3	5	4	4	4	4	4	4
car mechanic hallam		8	7	8	8	8	6	5	7	8	7	7	8	7	7	8	9	9	9	9	9	9	7	9	7	8	11	10	10	7	7	8	8	8	5	7	6	7
car mechanic hampton park		3	4	4	3	3	2	1	2	3	3	5	6	4	3	3	3	3	3	4	5	7	9	6	5	5	5	3	3	3	2	2	2	2	2	3	3	3
car mechanic narre warren		8	7	7	7	6	11	8	9	14	14	13	12	12	12	10	12	14	13	11	11	11	13	16	14	15	20	19	19	16	17	23	18	17	18	19	16	19
car service berwick		15	39	19	46	39	45	43	55	38	47	42	45	43	24	25	23	25	27	21	23	22	24	22	34	42	39	35	36	33	36	40	28	35	35	37	36	37
car service carrum downs		10	10	10	10	11	10	9	12	13	15	14	11	8	11	11	10	9	11	11	14	11	11	12	10	12	12	20	20	21	23	28	13	17	17	12	14	28
car service cranbourne		22	23	17	30	23	23	23	33	34	35	35	35	34	18	25	17	24	23	32	23	16	27	18	20	24	18	30	37	34	34	39	39	37	36	56	58	36
car service dandenong		4	6	5	6	6	5	5	5	5	5	5	7	7	9	13	12	10	10	8	10	13	16	21	21	23	22	23	24	30	23	24	55	47	68	69	39	42
car service doveton		1	1	19	1	2	2	2	4	4	3	3	3	3	3	3	2	3	3	2	2	3	3	2	1	2	2	2	2	2	2	2	1	1	3	5	3	3
car service endeavour hills		7	5	6	4	3	3	4	5	8	7	6	5	7	5	6	7	8	7	7	8	9	10	9	5	6	6	6	6	6	5	5	3	4	6	4	5	8
car service hallam		11	9	11	8	8	7	8	7	6	5	6	8	7	9	19	10	14	10	9	9	9	9	15	13	9	10	11	11	12	12	11	17	15	15	16	10	10
car service hampton park		5	4	7	5	5	4	3	5	5	3	5	5	5	4	2	4	2	3	3	3	5	5	5	4	4	2	3	5	4	6	6	4	3	4	5	6	7
car service keysborough		6	7	8	11	12	12	11	14	17	20	18	20	21	16	8	12	9	10	12	10	9	8	9	8	5	9	8	9	8	8	13	7	10	14	17	25	23
car service narre warren		4	7	12	13	6	13	11	13	12	14	15	15	16	15	14	13	12	11	11	12	16	17	15	10	18	17	17	17	19	19	23	26	17	18	18	15	18
diesel mechanic berwick		15	20	16	34	28	32	34	29	23	25	22	20	36	20	14	12	12	11	8	9	11	15	18	23	14	12	11	12	13	15	16	11	11	13	10	9	8
diesel mechanic carrum downs		10	9	8	6	8	14	9	12	12	21	15	16	14	11	12	15	17	16	15	14	12	12	11	11	11	11	9	7	8	13	4	6	5	3	4	5	4
diesel mechanic cranbourne		16	23	13	22	28	28	28	24	21	37	27	29	23	22	20	15	18	14	10	11	10	20	10	14	13	11	7	10	10	14	10	10	11	14	15	14	13
diesel mechanic dandenong		12	17	13	15	11	9	10	10	10	10	11	10	11	29	27	37	42	39	43	42	49	56	49	57	48	73	67	73	69	53	10	11	10	48	47	40	34
diesel mechanic endeavour hills		6	4	3	3	4	7	6	9	8	6	6	3	4	2	3	4	6	6	3	4	6	6	9	6	3	4	3	2	2	1	1	1	1	1	1	1	1
diesel mechanic hallam		5	5	2	5	1	1	1	1	1	1	4	6	3	6	4	6	8	8	12	10	4	1	1	1	1	2	3	3	2	3	3	3	3	3	4	4	4
diesel mechanic hampton park		1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
