		2021-11-18	2021-12-14	2022-01-20	2022-02-17	2022-03-18	2022-04-22	2022-05-18	2022-06-16	2022-07-19	2022-08-17	2022-09-16	2022-10-13	2022-11-17	2022-12-15	2023-01-19	2023-02-16	2023-03-16	2023-04-14	2023-05-17	2023-06-15	2023-07-20	2023-08-17	2023-09-15	2023-10-20	2023-11-17	2023-12-14	2024-01-19	2024-02-15	2024-03-15	2024-04-19	2024-05-07	2024-06-13	2024-07-18	2024-08-16	2024-09-20	2024-10-18	2024-11-14
alarm systems richmond		10	43	9	8	7	3	7	8	7	4	4	3	4	4	7	7	6	6	3	3	2	3	4	4	5	5	4	6	4	4	1	1	2	2	2	3	5
alarm systems ringwood		14	12	7	12	10	11	13	12	6	7	5	3	5	6	7	7	6	5	5	6	11	9	12	12	29	9	9	9	5	3	3	3	2	2	3	4	9
alarm systems sandringham		5	4	2	4	4	3	3	3	3	3	5	4	4	4	3	4	3	2	2	2	3	4	7	4	5	5	4	4	1	1	1	1	1	2	2	3	3
alarm systems st kilda		12	12	7	8	7	-	4	9	3	5	6	4	6	8	8	8	6	6	5	6	6	8	6	4	6	6	6	6	4	3	2	2	2	3	4	6	10
alarm systems toorak		4	3	4	5	5	2	6	8	3	3	4	2	2	2	2	2	2	2	1	14	22	9	10	8	9	8	9	9	8	5	5	2	2	3	2	3	6
alarm systems truganina		6	3	5	4	2	2	2	2	2	2	2	2	2	2	4	4	5	4	4	4	5	4	9	4	4	4	5	5	2	1	2	2	3	1	1	4	4
alarm systems tullamarine		7	7	7	7	7	7	6	8	6	6	5	3	6	8	5	5	6	5	3	5	5	7	9	11	22	10	9	6	3	1	2	2	4	3	4	5	9
alarm systems williamstown		3	3	3	3	3	3	3	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	13	1	1	1	1	1	1	1	1	2	2	2	3
alarm systems yarraville		14	13	10	11	4	3	6	4	4	3	6	5	4	4	5	5	5	3	4	10	11	15	3	3	4	3	3	14	3	2	3	2	2	2	3	3	3
security cameras ballarat		23	25	35	34	23	18	10	10	9	9	8	5	4	4	8	8	8	10	7	6	6	6	5	4	24	6	7	7	6	5	6	6	6	4	7	7	7
security cameras bayswater		5	3	2	3	3	-	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	20	1	5	7	3	2	2	3	3	3	4	6	6
security cameras brighton		18	23	20	3	21	14	3	1	1	3	2	2	3	2	1	1	1	1	1	1	1	1	2	2	2	19	3	4	3	2	3	2	3	12	7	6	7
security cameras doncaster		10	6	7	7	16	11	17	3	4	14	3	3	2	3	18	16	14	5	3	4	5	6	32	3	3	18	5	5	4	4	2	3	3	4	6	10	11
security cameras essendon		6	5	5	4	5	5	5	8	4	4	6	5	2	6	7	5	3	3	3	3	3	4	4	4	17	6	5	6	5	4	3	5	5	6	3	2	4
security cameras footscray		4	5	5	6	8	4	5	4	3	3	5	5	3	4	5	3	2	2	1	3	2	3	1	1	15	1	1	1	1	1	1	1	2	1	2	4	6
security cameras frankston		5	5	7	22	7	5	5	5	5	5	6	6	5	5	4	7	5	4	7	7	8	8	8	9	21	9	9	7	8	7	7	5	8	6	7	9	9
security cameras glen waverley		4	4	7	6	6	2	11	3	3	3	2	1	3	8	12	11	12	11	10	14	7	3	3	8	3	29	4	29	24	21	21	2	2	3	3	3	3
security cameras greenvale		4	4	4	3	3	3	9	9	2	2	3	3	2	2	1	1	1	1	1	3	1	1	3	2	1	1	3	1	1	1	1	3	1	2	5	6	6
security cameras hawthorn		3	4	3	4	5	-	2	3	2	2	3	2	2	17	3	2	2	2	2	9	13	14	15	17	17	8	6	7	4	3	4	2	2	3	4	6	8
security cameras kew		3	1	4	3	4	2	2	8	2	2	3	3	2	2	1	1	1	1	3	2	4	4	4	4	6	8	4	7	6	5	5	3	4	5	10	9	17
security cameras malvern		2	1	2	3	3	1	1	5	1	1	1	1	1	1	2	2	2	3	2	3	3	4	5	7	7	7	7	8	6	6	6	4	6	6	6	6	4
security cameras mitcham		5	10	-	5	4	5	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3	2	2	11	3	4	4	2	1	2	3	3	3	3	3	5
security cameras newport		1	5	2	3	2	2	3	2	2	2	6	6	5	7	5	8	8	1	2	3	3	3	4	2	-	2	2	2	2	1	1	1	1	1	1	1	3
security cameras point cook		18	9	13	9	8	5	4	5	5	5	4	3	2	3	1	1	2	1	2	2	3	2	2	4	16	5	6	5	4	3	3	2	2	3	3	8	8
security cameras port melbourne		11	19	13	5	10	11	11	8	4	9	9	9	2	2	3	1	1	1	1	1	1	2	2	2	14	5	3	3	2	3	3	2	2	4	4	6	16
security cameras richmond		6	5	6	5	5	-	3	2	2	2	2	1	2	3	2	4	5	5	5	5	5	3	4	3	2	4	4	3	2	3	3	2	6	5	5	10	5
security cameras ringwood		8	6	7	7	6	11	12	12	6	12	13	14	12	13	14	14	5	5	4	4	4	5	7	4	5	4	5	5	3	2	2	2	2	2	2	4	4
security cameras sandringham		1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
security cameras st kilda		8	8	11	15	10	3	4	13	3	3	3	3	3	2	2	2	1	2	2	2	2	3	3	1	5	7	6	5	4	2	1	4	3	5	6	6	11
security cameras toorak		2	14	1	3	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	3	5	2	4	5	2	3	2	2	2	2	2	3	4	5	10
security cameras truganina		3	4	4	4	6	5	6	13	5	5	4	4	4	4	3	2	3	1	1	3	2	3	1	2	2	3	9	7	4	3	1	3	4	1	8	3	7
security cameras tullamarine		6	5	4	4	4	13	2	10	2	9	10	9	10	12	12	15	13	11	5	7	6	7	13	6	8	13	15	18	13	4	4	4	4	2	3	3	9
security cameras williamstown		2	2	2	5	5	7	4	4	2	10	9	2	2	1	2	1	1	1	1	1	1	2	3	4	2	1	5	5	1	1	1	1	1	1	1	2	3
security cameras yarraville		1	1	1	3	3	1	1	1	1	1	1	3	2	3	2	2	2	1	2	1	1	1	1	1	11	1	1	1	1	1	1	1	2	2	2	5	4
alarm monitoring melbourne		31	26	15	19	16	13	10	12	8	8	5	3	3	3	3	3	3	3	4	5	5	4	4	4	-	4	4	5	6	2	3	3	4	5	5	5	6
alarm systems melbourne		23	43	44	46	34	36	37	38	24	24	15	18	12	15	17	20	14	12	15	22	24	24	25	32	-	37	46	46	27	36	34	26	34	53	49	80	88
cctv installation melbourne		47	69	57	53	54	49	37	33	40	44	24	36	21	40	43	34	34	28	22	23	37	37	26	24	51	55	71	67	35	17	17	25	42	28	43	45	79
intercom systems melbourne		19	26	32	29	18	19	23	14	15	16	12	13	11	12	11	13	13	11	14	17	26	12	13	17	-	24	31	45	26	19	16	21	33	36	30	38	37
security cameras melbourne		43	48	62	61	59	49	47	45	47	38	21	32	21	38	33	33	29	27	23	28	43	34	32	37	46	65	77	80	35	22	24	26	52	35	47	38	47
