		2021-11-18	2021-12-16	2022-01-20	2022-02-17	2022-03-18	2022-04-22	2022-05-09	2022-06-15	2022-07-15	2022-08-17	2022-09-16	2022-10-13	2022-11-17	2022-12-15	2023-01-19	2023-02-16	2023-03-16	2023-04-14	2023-05-17	2023-06-15	2023-07-20	2023-08-17	2023-09-15	2023-10-20	2023-11-17	2023-12-14	2024-01-19	2024-02-15	2024-03-15	2024-04-19	2024-05-16	2024-06-13	2024-07-18	2024-08-16	2024-09-20	2024-10-18	2024-11-14
commercial slabs doncaster		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
factory slabs bulleen		1	1	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
suspended slabs balwyn		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
suspended slabs doncaster		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
suspended slabs kew		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
concreters western suburbs		16	18	4	7	8	12	12	9	9	6	9	9	8	9	7	7	4	4	7	8	7	10	16	13	11	8	9	13	10	13	13	15	12	12	12	9	14
concreters northern suburbs		3	4	5	2	3	3	2	2	1	1	1	1	2	3	2	2	2	2	3	3	4	5	3	5	6	6	5	5	2	2	2	2	2	3	3	3	3
concreters mornington peninsula		18	19	18	18	16	21	18	15	16	17	24	25	22	18	23	24	21	19	21	18	23	24	27	27	28	28	26	26	-	28	36	36	33	34	31	30	23
formwork melbourne		5	11	6	6	4	6	6	6	5	5	5	4	4	6	8	9	7	2	11	9	10	10	7	11	7	9	9	7	8	9	12	8	6	10	10	14	16
formwork construction melbourne		2	2	3	2	1	2	1	2	2	2	2	1	1	2	3	3	2	1	2	2	3	4	3	5	5	4	6	7	6	10	9	7	7	8	6	11	14
formwork contractors melbourne		2	2	2	2	2	2	2	2	2	2	3	3	4	4	5	6	6	5	6	6	6	5	5	6	6	5	8	6	5	5	5	4	5	5	3	4	6
basement construction services melbourne		3	2	2	2	2	2	2	3	3	3	3	3	4	5	4	4	3	3	3	3	5	3	7	6	5	4	5	5	6	6	6	4	4	6	6	7	8
basement construction melbourne		5	5	3	5	4	5	4	5	5	6	5	5	5	5	4	4	3	4	4	3	8	5	6	6	6	5	5	6	11	9	13	10	12	7	18	12	16
basement builders melbourne		3	3	4	5	4	4	4	7	7	7	6	6	4	4	4	4	3	4	4	4	7	6	7	7	6	5	7	7	7	8	9	7	7	7	8	8	10
bored piers contractors melbourne		2	1	1	1	1	4	4	2	3	3	3	3	3	3	3	2	4	3	1	1	1	3	3	3	2	2	2	3	4	4	4	4	4	2	5	5	6
bored piers melbourne		4	4	5	4	4	5	4	5	4	4	5	4	4	4	3	3	5	6	3	3	3	2	3	4	5	5	5	4	4	4	4	5	4	5	6	7	6
bored piers cost		3	2	3	3	4	2	2	2	3	2	2	3	1	4	3	4	4	4	4	4	4	3	3	4	4	4	4	4	4	4	5	4	5	4	5	4	4
warehouse slabs melbourne		-	-	-	-	-	-	-	-	1	1	1	1	2	1	1	1	1	1	2	2	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2
