		2021-11-18	2021-12-16	2022-01-20	2022-02-17	2022-03-18	2022-04-22	2022-05-18	2022-06-15	2022-07-15	2022-08-17	2022-09-16	2022-10-13	2022-11-17	2022-12-15	2023-01-19	2023-02-16	2023-03-16	2023-04-14	2023-05-17	2023-06-15	2023-07-20	2023-08-17	2023-09-15	2023-10-09	2023-11-17	2023-12-14	2024-01-19	2024-02-15	2024-03-15	2024-04-19	2024-05-16	2024-05-29	2024-06-11	2024-07-18	2024-08-16	2024-09-20	2024-10-18	2024-11-14
car alarms williamstown		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
interlock installation berwick		1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
interlock installation brighton		1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2	1	1	2	2	1	2	1	1	2	2	2	1	1	2	1	1	2
interlock installation beaconsfield		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
interlock installation carrum downs		2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
interlock installation ferntree gully		3	3	2	2	2	2	2	3	2	2	3	3	3	3	2	2	3	4	3	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	2	3	3
interlock installation hallam		1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
interlock installation keysborough		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1
interlock installation mornington peninsula		1	3	2	2	2	1	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	1	3	3	3	3	3	3	3	4	4	4	4	3	4	3
interlock installation narre warren		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	3	1	1	2	2	1	2	2
interlock installation noble park		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
interlock installation springvale		1	1	1	1	1	1	1	1	1	3	3	3	3	-	2	2	2	2	3	3	3	3	2	2	2	3	2	2	2	3	3	3	3	3	3	3	3	3
​alcohol interlock		-	-	-	-	-	-	-	40	40	33	35	34	17	21	15	24	19	19	24	28	68	64	82	91	79	83	86	70	-	-	61	69	61	82	59	-	32	37
alcohol interlock device		-	-	-	-	-	-	-	57	50	44	50	47	17	34	10	-	26	38	50	62	65	75	72	82	57	69	67	46	-	69	73	75	76	90	76	72	57	37
car breathalyzer installers		-	-	-	-	-	-	-	2	2	30	2	3	3	-	2	43	2	2	2	1	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3
car security system		-	-	-	-	-	-	-	2	3	2	2	2	3	3	1	3	2	3	5	5	4	4	4	5	4	4	4	6	5	6	7	5	6	2	2	3	3	1
​interlock device installation		-	-	-	-	-	-	-	5	3	-	8	8	4	4	2	4	4	3	3	4	3	5	3	3	4	4	6	4	1	5	5	5	5	5	6	8	34	7
drager interlocks		-	-	-	-	-	-	-	18	11	29	7	7	8	7	2	9	4	4	5	4	10	11	11	11	11	12	11	15	11	13	13	14	15	16	15	19	17	14
​breathalyzer for car		-	-	-	-	-	-	-	-	-	-	-	-	22	9	7	11	-	-	22	22	20	24	24	59	-	55	51	79	69	59	70	78	63	40	40	52	38	36
gps tracking installation		-	-	-	-	-	-	-	3	3	3	3	5	9	6	7	5	5	7	2	2	2	1	2	3	4	4	4	7	6	9	5	8	9	12	18	14	18	26
interlock		-	-	-	-	-	-	-	7	5	5	7	8	8	9	4	4	6	14	14	17	7	16	20	21	23	13	12	10	10	13	15	23	22	48	22	27	27	13
interlock device		-	-	-	-	-	-	-	39	25	21	28	26	2	3	10	6	28	28	21	32	22	19	23	23	11	31	30	29	32	28	26	27	28	43	16	54	46	27
alcohol interlock installers melbourne		-	-	-	-	-	-	-	4	6	4	5	5	5	2	3	4	2	2	2	3	2	3	3	3	3	4	1	3	1	3	4	4	4	4	5	5	6	6
vicroads interlock installation		-	-	-	-	-	-	-	19	17	17	16	16	15	15	14	14	14	18	13	13	13	20	20	11	12	11	10	10	8	9	9	9	9	12	11	10	6	6
car alarms blackburn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	2	2	1	1
interlock installation cardinia		-	-	-	-	-	-	-	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
interlock installation chelsea		-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
interlock installation clayton		-	-	-	-	-	-	-	-	2	13	12	16	8	10	11	12	12	10	12	10	9	2	2	3	2	3	3	3	3	3	5	5	5	5	4	3	6	5
interlock installation clyde		-	-	-	-	-	-	-	-	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
interlock providers cowes		-	-	-	-	-	-	-	-	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
interlock installation drouin		-	-	-	-	-	-	-	-	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1
car alarms endeavour hills		-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
interlock installation endeavour hills		-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
interlock installation frankston		-	-	-	-	-	-	-	3	3	2	3	3	3	3	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	2	2	2	3	3	3	3	3
interlock installation glen iris		-	-	-	-	-	-	-	-	2	3	3	3	3	3	3	3	1	1	3	3	3	2	2	3	2	1	1	1	2	3	1	1	1	1	1	2	1	1
vicroads interlock installation hallam		-	-	-	-	-	-	-	6	7	2	7	7	7	8	7	8	2	7	9	8	9	9	9	3	3	3	3	3	3	3	3	3	1	3	3	1	3	2
interlock installation hastings		-	-	-	-	-	-	-	-	2	3	3	3	3	3	3	3	1	2	2	2	2	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1
interlock installation lang lang		-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
interlock installation moorabbin		-	-	-	-	-	-	-	-	1	6	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
interlock installation nar nar goon		-	-	-	-	-	-	-	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
interlock installation pakenham		-	-	-	-	-	-	-	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
car alarms rowville		-	-	-	-	-	-	-	4	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
interlock installation rowville		-	-	-	-	-	-	-	54	1	4	1	6	6	1	5	5	5	5	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
car alarms seaford		-	-	-	-	-	-	-	21	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
interlock installation seaford		-	-	-	-	-	-	-	87	1	5	6	6	6	6	5	4	4	4	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
interlock installation tyabb		-	-	-	-	-	-	-	-	1	1	1	1	-	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
interlock installation warragul		-	-	-	-	-	-	-	56	2	4	4	4	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
Car Alarms Beaumaris		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	1	1	1	1	1
Car Alarms Boronia		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	2	2	3	2	1
Car Alarms Box Hill		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1
Car Alarms Cheltenham		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	1	2	2	2	1
Car Alarms Glen Iris		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1
Car Alarms Prahran		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	1	1	1	1	1
Car Alarms South Yarra		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	1	1	1	1	1
Car Alarms St Kilda		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	1	1	1	1	1
Car Alarms Surrey Hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	1	1	1	1	1
Car Alarms Wantirna		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	1	1	1	1	1
Interlock Installation Bayswater		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	6	3	3	3	1
Interlock Installation Beaumaris		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	1	1	1	1	1
Interlock Installation Blackburn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	2	2	2	2	2
Interlock Installation Boronia		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	5	5	4	4	3
Interlock Installation Box Hill		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	29	4	2	3	2	2
Interlock Installation Cheltenham		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	3	2	2	2	1
Interlock Installation Prahran		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	1	1	1	1	1
Interlock Installation South Yarra		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	3	2	2	2	2
Interlock Installation St Kilda		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	3	3	3	2	2
Interlock Installation Surrey Hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	1	1
Interlock Installation Wantirna		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13	1	1	1	2	1
Car Alarms Bayswater		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	1	2	5	1	1
Car Alarms dandenong		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1
Car Alarms mordialloc		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1
Car Alarms parkdale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	1	1	1	1	1
Interlock Installation dandenong		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	2	2	2
Interlock Installation mordialloc		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	2	1	1	1	1
Interlock Installation parkdale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	1	1	1	1	1
